Date,0,1
2018-04-12,-0.49529785600388626,6.883443003294128
2018-04-13,-0.4823239755823113,6.8862633867815815
2018-04-16,-0.46613701234943683,6.8895185572869595
2018-04-17,-0.4460435331655546,6.8927856754828705
2018-04-18,-0.4225444255923547,6.895748720560432
2018-04-19,-0.39677835775069786,6.8985227150994035
2018-04-20,-0.3691873713958064,6.901040701429463
2018-04-23,-0.3398800338221428,6.903467976983373
2018-04-24,-0.3091682832184604,6.9056383315755046
2018-04-26,-0.27936979426155284,6.907489916552509
2018-04-27,-0.25057953863764043,6.909046293161327
2018-04-30,-0.2230946364921131,6.910268262102019
2018-05-01,-0.1973039527948777,6.911247684903444
2018-05-02,-0.17356584723905355,6.911969038708764
2018-05-03,-0.15236350295905543,6.912398453971959
2018-05-04,-0.13396064378737155,6.91260125352788
2018-05-07,-0.11800420659205665,6.912670734384995
2018-05-08,-0.10436939674635876,6.912620869944039
2018-05-09,-0.0930168226019668,6.912389097694142
2018-05-10,-0.08383807854428975,6.911951296529098
2018-05-11,-0.07681822570135191,6.911382398118335
2018-05-14,-0.07197667640090079,6.910744701837216
2018-05-15,-0.0691971700916428,6.9099898209235615
2018-05-16,-0.0682170027923871,6.909164642177397
2018-05-17,-0.06875637215339833,6.908200354282335
2018-05-18,-0.06999851588164777,6.906858593970283
2018-05-21,-0.07151275074330296,6.905357134739212
2018-05-22,-0.0727899915621255,6.903616495684038
2018-05-23,-0.0734097285318526,6.901735140437397
2018-05-24,-0.07294110886301425,6.8997144695012365
2018-05-25,-0.07111180950086729,6.89759166426044
2018-05-28,-0.06778041523664875,6.895415533638896
2018-05-29,-0.06278486958961746,6.893179862265225
2018-05-30,-0.05607081115551253,6.890861014220879
2018-05-31,-0.04763361866454037,6.888511136174226
2018-06-01,-0.037612457822396264,6.8861011075509335
2018-06-04,-0.026113224010475083,6.883685711282789
2018-06-05,-0.013526098151631902,6.8812083418509316
2018-06-06,9.946595144695591e-05,6.878666208015745
2018-06-07,0.01467887236153511,6.876057527715335
2018-06-08,0.03010706463189689,6.873385126626821
2018-06-12,0.04627399979418808,6.870657881010857
2018-06-13,0.06276581207451337,6.867862215532024
2018-06-14,0.07932898006727332,6.865023023695422
2018-06-15,0.09580409675335785,6.862109014433762
2018-06-18,0.1116500908857481,6.859087307412696
2018-06-19,0.12636206411290415,6.855902547701569
2018-06-20,0.13931987852608074,6.852538143005549
2018-06-21,0.15025900467393208,6.848989698626418
2018-06-22,0.15872263485085158,6.84522449261308
2018-06-25,0.16469973937069013,6.841282633839583
2018-06-26,0.16814785269313764,6.837169250729454
2018-06-27,0.16905218606298433,6.832891062724487
2018-06-28,0.1675339862051342,6.828463310405703
2018-06-29,0.16373414010041637,6.823891257446747
2018-07-02,0.15783565068290062,6.819160651960424
2018-07-03,0.15011194788527618,6.81429680370177
2018-07-04,0.14106421135524438,6.809386586415881
2018-07-05,0.13103575250808458,6.8044207088303805
2018-07-06,0.12018412834914358,6.799348939547774
2018-07-09,0.10879430174106633,6.794175527292644
2018-07-10,0.09717246758918062,6.7889409124508076
2018-07-11,0.08567025798749203,6.7836880890857545
2018-07-12,0.0703892883082351,6.779646910910435
2018-07-13,0.05600425930263911,6.7753281585769525
2018-07-16,0.042757684835387444,6.770689492270056
2018-07-17,0.031122356790068355,6.765726081009923
2018-07-18,0.02153638354150058,6.760482114918395
