Date,0,1
2018-04-12,-8.519600749662072,91.07618826253149
2018-04-13,-8.438530783546375,91.27473807794671
2018-04-16,-8.336718996829385,91.47313674865347
2018-04-17,-8.199411944239525,91.66707982159885
2018-04-18,-8.014523108029312,91.85715401424939
2018-04-19,-7.800116335530874,92.04970558255137
2018-04-20,-7.5507079571881395,92.24389732271435
2018-04-23,-7.273949170935706,92.44068301111416
2018-04-24,-6.9741897956207755,92.63641662177963
2018-04-26,-6.658086444385065,92.83283450742798
2018-04-27,-6.322400124181154,93.02950046656764
2018-04-30,-5.981870824442711,93.21995118949444
2018-05-01,-5.643097102721125,93.40670954380718
2018-05-02,-5.299826030856618,93.5903586800077
2018-05-03,-4.9501067413436415,93.7714311953759
2018-05-04,-4.600116366101914,93.94924471901865
2018-05-07,-4.252542702154984,94.12324040780399
2018-05-08,-3.918316792478509,94.29239079325421
2018-05-09,-3.607198040167712,94.45715647336738
2018-05-10,-3.322408413742245,94.61770269889459
2018-05-11,-3.066089503031089,94.77355731591607
2018-05-14,-2.8355094977501523,94.92632577243965
2018-05-15,-2.6340352669611886,95.07519723845452
2018-05-16,-2.4626983448065785,95.2203209481281
2018-05-17,-2.3262656875461563,95.36188962772633
2018-05-18,-2.218514664851563,95.50196395130595
2018-05-21,-2.1372480406155945,95.6397593807747
2018-05-22,-2.0800400962007264,95.77489223224414
2018-05-23,-2.0396563292113346,95.90802964022743
2018-05-24,-2.0168556177008194,96.03860111168224
2018-05-25,-2.0056740415350283,96.16672232972765
2018-05-28,-2.0025049885993504,96.2923124555557
2018-05-29,-2.0004152976826197,96.41653268017869
2018-05-30,-1.9955553375441148,96.53925476791757
2018-05-31,-1.9769379143101262,96.66129721151691
2018-06-01,-1.9441263998204639,96.7827794993506
2018-06-04,-1.892137267035063,96.90505331790936
2018-06-05,-1.8192680432639383,97.02801900989353
2018-06-06,-1.72208165473573,97.15192938522196
2018-06-07,-1.6005066176106575,97.27612400841815
2018-06-08,-1.4540575633824497,97.40026709542161
2018-06-12,-1.2804257448420082,97.52344353556312
2018-06-13,-1.0795971865260519,97.64514467378342
2018-06-14,-0.8538349171491676,97.76525151030214
2018-06-15,-0.6052399364435175,97.88448497185016
2018-06-18,-0.34303770108344794,98.0023176025426
2018-06-19,-0.06739445213207279,98.11836787669773
2018-06-20,0.21493472914897832,98.23249103289125
2018-06-21,0.4956311595405827,98.3440547027573
2018-06-22,0.7703539242899072,98.45281213778563
2018-06-25,1.0364903017016764,98.55952614723799
2018-06-26,1.2898390433297051,98.66439129393301
2018-06-27,1.5292459240372267,98.76824323512791
2018-06-28,1.7503509291445907,98.8706626333672
2018-06-29,1.9440823898415163,98.97085462864409
2018-07-02,2.112916800163477,99.06950291160251
2018-07-03,2.2555659712016456,99.16705275854764
2018-07-04,2.371276493737951,99.26310001879479
2018-07-05,2.462300844670733,99.35785626548622
2018-07-06,2.52699526188382,99.4506989787254
2018-07-09,2.5647568978695876,99.54160215625323
2018-07-10,2.574874823605949,99.63086380496361
2018-07-11,2.5592826530787898,99.71904476097431
2018-07-12,2.4496942146613305,99.86764284845556
2018-07-13,2.321473837647967,100.01162594679765
2018-07-16,2.1759655342296567,100.15105933497343
2018-07-17,2.019513715183862,100.28467629385341
2018-07-18,1.8583814141514536,100.41293325038194
2018-07-19,1.6892160692633402,100.53462294543505
2018-07-20,1.5153985108257277,100.64956423740745
2018-07-23,1.336852861502943,100.75799832514548
2018-07-24,1.160121666514231,100.86036007412773
2018-07-25,0.9842270917574999,100.95616790830903
2018-07-26,0.8147244358551984,101.04522360758669
2018-07-27,0.6620806536207032,101.12918499688004
2018-07-30,0.5231720318681257,101.2071731898175
2018-07-31,0.4042122984910883,101.2786743547333
2018-08-01,0.3074794061417882,101.34382271895163
2018-08-02,0.2351695737369935,101.40335887407335
2018-08-03,0.1894386831115541,101.458196430078
2018-08-06,0.16904981115826112,101.50905405701575
2018-08-07,0.17123263894616636,101.55610668500442
2018-08-08,0.19316348015723322,101.60030992208789
2018-08-09,0.23666159415770116,101.64217195837239
2018-08-10,0.2991822260700319,101.68120168802417
2018-08-13,0.3803036903546259,101.7177103009252
2018-08-14,0.47749889863759654,101.7523025556955
2018-08-15,0.5851362035072731,101.78490774588961
2018-08-16,0.6986141819672814,101.81476381223638
2018-08-17,0.8193704496235859,101.84181646048765
2018-08-20,0.9470815329154844,101.86616088071818
2018-08-21,1.0813273834566184,101.88761552684373
2018-08-22,1.220459787879228,101.9065663655355
2018-08-23,1.3659026869481494,101.92257308566583
2018-08-24,1.518183182961593,101.93563915855637
2018-08-27,1.6743533332476808,101.94450367127747
2018-08-28,1.8329177859479817,101.94949058073988
2018-08-29,1.9959369131115778,101.9504487545798
2018-08-30,2.158543234470174,101.94673012047852
2018-08-31,2.313726178974935,101.93737913071286
2018-09-03,2.4576989394979014,101.92207116885832
2018-09-04,2.588800667396773,101.90103531111562
2018-09-05,2.708296366962469,101.87435344600685
2018-09-06,2.8154386038940973,101.84310295220406
2018-09-07,2.9162621481531064,101.80819329813356
2018-09-10,3.0139376641748576,101.76979627094381
2018-09-11,3.1063036211840727,101.72776722913657
2018-09-12,3.184861372664986,101.68137807932153
2018-09-13,3.2426344944687244,101.63000151946419
2018-09-14,3.2835941826876502,101.57455593784165
2018-09-17,3.301766886509494,101.51594815044653
2018-09-18,3.291514917362162,101.45474241075931
2018-09-19,3.252404277779334,101.39134016771736
2018-09-20,3.1780670490760166,101.32488416703401
2018-09-21,3.0658537530774987,101.25467547344871
2018-09-24,2.912287238598049,101.17971300478875
