Date,Adj Close
2018-04-12,13.631284
2018-04-13,13.989565
2018-04-16,13.89791
2018-04-17,13.914576
2018-04-18,14.197865
2018-04-19,14.997744
2018-04-20,14.997744
2018-04-23,15.089399
2018-04-24,14.706124
2018-04-26,14.614469
2018-04-27,14.739453
2018-04-30,14.997744
2018-05-01,15.364359
2018-05-02,16.497519
2018-05-03,16.947454
2018-05-04,16.389204
2018-05-07,16.522514
2018-05-08,16.380873
2018-05-09,16.530848
2018-05-10,16.705822
2018-05-11,16.164236
2018-05-14,16.222563
2018-05-15,15.880942
2018-05-16,16.205898
2018-05-17,16.664164
2018-05-18,16.289217
2018-05-21,16.05592
2018-05-22,15.914275
2018-05-23,15.522668
2018-05-24,15.389355
2018-05-25,14.989414
2018-05-28,14.714457
2018-05-29,14.989414
2018-05-30,14.781113
2018-05-31,15.397683
2018-06-01,14.931087
2018-06-04,15.580992
2018-06-05,15.331026
2018-06-06,15.622653
2018-06-07,15.714307
2018-06-08,15.431014
2018-06-12,14.40617
2018-06-13,13.664612
2018-06-14,13.947903
2018-06-15,14.164537
2018-06-18,14.081216
2018-06-19,13.456309
2018-06-20,13.806258
2018-06-21,13.606289
2018-06-22,13.472976
2018-06-25,13.656281
2018-06-26,13.347995
2018-06-27,13.306334
2018-06-28,13.181352
2018-06-29,13.339662
2018-07-02,13.289669
2018-07-03,12.97305
2018-07-04,12.623103
2018-07-05,12.448127
2018-07-06,12.798077
2018-07-09,12.831405
2018-07-10,13.031376
2018-07-11,12.739752
2018-07-12,12.723087
2018-07-13,13.364658
2018-07-16,12.939721
2018-07-17,12.564778
2018-07-18,12.756417
2018-07-19,13.81459
2018-07-20,13.714604
2018-07-23,13.714604
2018-07-24,14.164537
2018-07-25,14.247858
2018-07-26,14.156204
2018-07-27,14.122879
2018-07-30,14.072886
2018-07-31,13.789595
2018-08-01,14.331181
2018-08-02,14.072886
2018-08-03,13.731269
2018-08-06,13.864581
2018-08-07,13.472976
