Date,Adj Close
2018-04-12,9.078074
2018-04-13,9.061862
2018-04-16,9.118599
2018-04-17,9.17534
2018-04-18,9.167233
2018-04-19,9.102391
2018-04-20,9.110494
2018-04-23,9.078074
2018-04-24,9.256392
2018-04-26,9.353659
2018-04-27,9.475238
2018-04-30,9.40229
2018-05-01,9.548188
2018-05-02,9.604926
2018-05-03,9.77514
2018-05-04,9.596822
2018-05-07,9.645453
2018-05-08,9.734612
2018-05-09,9.758928
2018-05-10,9.68598
2018-05-11,9.61303
2018-05-14,9.661665
2018-05-15,9.515766
2018-05-16,9.361764
2018-05-17,9.207759
2018-05-18,9.240182
2018-05-21,9.313131
2018-05-22,9.305025
2018-05-23,9.361764
2018-05-24,9.572506
2018-05-25,9.604926
2018-05-28,9.637348
2018-05-29,9.604926
2018-05-30,9.637348
2018-05-31,9.621137
2018-06-01,9.515766
2018-06-04,9.604926
2018-06-05,9.467134
2018-06-06,9.588717
2018-06-07,9.531976
2018-06-08,9.459029
2018-06-12,9.604926
2018-06-13,9.734612
2018-06-14,9.661665
2018-06-15,9.831878
2018-06-18,9.912932
2018-06-19,9.848088
2018-06-20,9.8643
2018-06-21,9.8643
2018-06-22,9.89672
2018-06-25,9.888616
2018-06-26,9.89672
2018-06-27,9.888616
2018-06-28,9.919862
2018-06-29,9.928155
2018-07-02,10.035978
2018-07-03,10.11892
2018-07-04,9.994509
2018-07-05,10.027685
2018-07-06,10.035978
2018-07-09,9.969625
2018-07-10,9.836918
2018-07-11,9.845213
2018-07-12,9.953037
2018-07-13,9.953037
2018-07-16,9.861801
2018-07-17,9.903272
2018-07-18,9.93645
2018-07-19,9.886683
2018-07-20,9.928155
2018-07-23,9.820332
2018-07-24,9.778859
2018-07-25,9.687622
2018-07-26,9.67933
2018-07-27,9.778859
2018-07-30,9.704212
2018-07-31,9.704212
2018-08-01,9.671035
2018-08-02,9.67933
2018-08-03,9.762272
2018-08-06,9.870095
2018-08-07,9.969625
2018-08-08,9.911567
2018-08-09,9.953037
2018-08-10,9.870095
2018-08-13,9.828624
2018-08-14,9.836918
2018-08-15,9.886683
2018-08-16,9.870095
2018-08-17,9.853508
2018-08-20,9.870095
2018-08-21,9.853508
2018-08-22,9.820332
2018-08-23,9.720799
2018-08-24,9.695915
2018-08-27,9.787154
2018-08-28,9.870095
2018-08-29,9.870095
2018-08-30,10.002802
2018-08-31,10.002802
2018-09-03,10.002802
2018-09-04,10.002802
2018-09-05,9.798957
2018-09-06,9.630445
2018-09-07,9.63887
2018-09-10,9.54619
2018-09-11,9.554615
2018-09-12,9.520913
2018-09-13,9.369252
2018-09-14,9.47036
2018-09-17,9.554615
2018-09-18,9.672573
2018-09-19,9.596744
2018-09-20,9.377677
2018-09-21,9.47036
2018-09-24,9.512487
2018-09-25,9.453507
2018-09-26,9.436657
2018-09-27,9.369252
2018-09-28,9.453507
2018-10-01,9.453507
2018-10-02,9.377677
2018-10-03,9.436657
2018-10-04,9.251293
2018-10-05,9.369252
2018-10-08,9.284998
2018-10-09,9.234442
2018-10-10,9.226016
2018-10-11,9.183888
2018-10-12,9.040653
2018-10-15,9.082783
2018-10-16,9.074357
2018-10-17,9.209167
2018-10-18,9.25972
2018-10-19,9.310272
2018-10-22,9.310272
2018-10-23,9.369252
2018-10-24,9.453507
2018-10-25,9.369252
2018-10-26,9.478784
2018-10-29,9.48721
2018-10-30,9.512487
2018-10-31,9.554615
2018-11-01,9.453507
2018-11-02,9.48721
2018-11-05,9.377677
2018-11-06,9.512487
2018-11-07,9.520913
2018-11-08,9.579892
2018-11-09,9.647296
2018-11-12,9.765255
2018-11-13,9.756829
2018-11-14,9.739979
2018-11-15,9.756829
2018-11-16,9.655722
2018-11-19,9.622021
2018-11-20,9.63887
2018-11-21,9.588318
2018-11-22,9.554615
2018-11-23,9.613593
2018-11-26,9.689424
2018-11-27,9.77368
2018-11-28,9.706276
2018-11-29,9.680999
2018-11-30,9.596744
2018-12-03,9.613593
2018-12-04,9.714701
2018-12-05,9.782106
2018-12-06,9.900064
2018-12-07,9.992744
2018-12-10,9.916916
2018-12-11,9.992744
2018-12-12,10.051724
2018-12-13,10.034873
2018-12-14,10.018023
2018-12-17,10.077002
2018-12-18,9.992744
2018-12-19,10.026447
2018-12-20,9.857936
2018-12-21,9.849511
2018-12-24,9.807383
2018-12-27,10.001171
2018-12-28,10.145879
2018-12-31,10.05953
2019-01-02,9.973183
2019-01-03,10.007723
2019-01-04,10.016356
2019-01-07,10.007723
2019-01-08,9.990452
2019-01-09,10.076801
2019-01-10,10.223592
2019-01-11,10.171782
2019-01-14,10.197687
2019-01-15,10.171782
2019-01-16,10.284034
2019-01-17,10.232226
2019-01-18,10.240861
2019-01-21,10.266766
2019-01-22,10.266766
2019-01-23,10.318573
2019-01-24,10.353114
2019-01-25,10.448098
2019-01-29,10.396287
2019-01-30,10.413557
2019-01-31,10.50854
2019-02-01,10.543079
2019-02-04,10.482635
2019-02-05,10.396287
2019-02-06,10.568983
2019-02-07,10.6726
2019-02-08,10.724409
