Date,Adj Close
2018-04-12,16.530012
2018-04-13,16.47683
2018-04-16,16.875677
2018-04-17,17.070671
2018-04-18,17.187286
2018-04-19,17.052729
2018-04-20,16.918175
2018-04-23,16.882292
2018-04-24,17.070671
2018-04-26,17.366695
2018-04-27,17.294931
2018-04-30,17.411545
2018-05-01,17.106552
2018-05-02,17.223171
2018-05-03,17.581985
2018-05-04,17.492281
2018-05-07,17.420521
2018-05-08,17.259048
2018-05-09,17.537132
2018-05-10,17.537132
2018-05-11,17.608894
2018-05-14,17.779333
2018-05-15,17.617865
2018-05-16,17.89595
2018-05-17,18.407261
2018-05-18,18.093296
2018-05-21,18.16506
2018-05-22,17.9408
2018-05-23,17.878008
2018-05-24,17.626835
2018-05-25,17.366695
2018-05-28,17.294931
2018-05-29,17.178316
2018-05-30,17.339783
2018-05-31,17.519192
2018-06-01,17.223171
2018-06-04,18.093296
2018-06-05,17.474337
2018-06-06,17.824184
2018-06-07,17.96771
2018-06-08,17.851097
2018-06-12,18.129175
2018-06-13,17.644775
2018-06-14,17.626835
2018-06-15,18.183004
2018-06-18,18.541817
2018-06-19,18.371382
2018-06-20,18.461081
2018-06-21,18.586666
2018-06-22,18.200945
2018-06-25,18.308584
2018-06-26,18.209911
2018-06-27,18.218884
2018-06-28,18.604609
2018-06-29,18.559757
2018-07-02,18.416231
2018-07-03,18.703285
2018-07-04,18.532845
2018-07-05,18.882692
2018-07-06,19.124891
2018-07-09,19.08901
2018-07-10,19.008278
2018-07-11,19.044157
2018-07-12,19.160772
2018-07-13,18.828869
2018-07-16,18.640491
2018-07-17,18.407261
2018-07-18,18.532845
2018-07-19,18.613577
2018-07-20,18.801958
2018-07-23,18.595636
2018-07-24,18.801958
2018-07-25,18.81093
2018-07-26,19.250475
2018-07-27,19.420912
2018-07-30,19.483707
2018-07-31,19.573412
2018-08-01,19.51062
2018-08-02,19.187685
2018-08-03,19.600327
2018-08-06,19.941202
2018-08-07,20.20134
2018-08-08,20.389719
2018-08-09,20.470453
2018-08-10,20.335894
2018-08-13,20.255163
2018-08-14,20.300014
2018-08-15,20.766474
2018-08-16,20.605009
2018-08-17,20.71265
2018-08-20,20.802359
2018-08-21,20.587069
2018-08-22,20.452513
2018-08-23,20.86515
2018-08-24,20.954855
2018-08-27,20.91
2018-08-28,20.927944
2018-08-29,21.026619
2018-08-30,21.636604
2018-08-31,21.313667
2018-09-03,21.591749
2018-09-04,21.546902
2018-09-05,21.762192
2018-09-06,21.627634
2018-09-07,21.385435
2018-09-10,21.726307
2018-09-11,21.96851
2018-09-12,22.461882
2018-09-13,21.959539
2018-09-14,22.201736
2018-09-17,22.578495
2018-09-18,22.641287
2018-09-19,23.018047
2018-09-20,21.564842
2018-09-21,21.98645
2018-09-24,22.354235
2018-09-25,22.533642
2018-09-26,23.143629
2018-09-27,23.152601
2018-09-28,23.287155
2018-10-01,23.089809
2018-10-02,22.937311
2018-10-03,23.645977
2018-10-04,24.246992
2018-10-05,25.027411
2018-10-08,24.211107
2018-10-09,24.282873
2018-10-10,24.273903
2018-10-11,23.565243
2018-10-12,23.080839
2018-10-15,23.439651
2018-10-16,24.722422
2018-10-17,25.449026
2018-10-18,26.085922
2018-10-19,27.368689
2018-10-22,26.875315
2018-10-23,25.475935
2018-10-24,25.38623
2018-10-25,24.175228
2018-10-26,24.085524
2018-10-29,24.417429
2018-10-30,25.215797
2018-10-31,25.906513
2018-11-01,25.466965
2018-11-02,24.973593
2018-11-05,25.224764
2018-11-06,26.202538
2018-11-07,26.785616
2018-11-08,27.225164
2018-11-09,26.69591
2018-11-12,26.830467
2018-11-13,26.651058
2018-11-14,27.449423
2018-11-15,26.9112
2018-11-16,27.038183
2018-11-19,25.840918
2018-11-20,25.251356
2018-11-21,25.03367
2018-11-22,25.03367
2018-11-23,25.079023
2018-11-26,25.296705
2018-11-27,25.187872
2018-11-28,25.251356
2018-11-29,25.00646
2018-11-30,23.781988
2018-12-03,23.791059
2018-12-04,23.791059
2018-12-05,23.93618
2018-12-06,23.727566
2018-12-07,24.543882
2018-12-10,23.591515
2018-12-11,23.655005
2018-12-12,23.972466
2018-12-13,24.126656
2018-12-14,23.890833
2018-12-17,24.580166
2018-12-18,23.555235
2018-12-19,23.410112
2018-12-20,22.80241
2018-12-21,22.376112
2018-12-24,21.895395
2018-12-27,22.856831
2018-12-28,22.6845
2018-12-31,22.575659
2019-01-02,22.076796
2019-01-03,22.403326
2019-01-04,22.702642
2019-01-07,23.528023
2019-01-08,23.627794
2019-01-09,23.836414
2019-01-10,24.090376
2019-01-11,23.727566
2019-01-14,23.627794
2019-01-15,23.455462
2019-01-16,23.57338
2019-01-17,23.491745
2019-01-18,23.736637
2019-01-21,23.918045
2019-01-22,24.081303
2019-01-23,23.283131
2019-01-24,23.473604
2019-01-25,24.153866
2019-01-29,23.609657
2019-01-30,23.165218
2019-01-31,23.863621
2019-02-01,23.627794
2019-02-04,24.054096
2019-02-05,24.226427
2019-02-06,24.416901
2019-02-07,24.743429
2019-02-08,24.725286
2019-02-11,25.305775
2019-02-12,25.287638
2019-02-13,25.886271
2019-02-14,26.348848
2019-02-15,26.212797
2019-02-18,26.493969
2019-02-19,26.575602
2019-02-20,26.56653
2019-02-21,26.883987
2019-02-22,26.330708
2019-02-25,26.521181
2019-02-26,25.931622
2019-02-27,26.122091
2019-02-28,26.693516
2019-03-01,27.174234
2019-03-04,27.55518
2019-03-05,27.591463
2019-03-06,27.872639
2019-03-07,27.718443
2019-03-08,27.319357
2019-03-11,27.246796
2019-03-12,27.147022
2019-03-13,27.165163
2019-03-14,26.865849
2019-03-15,26.285358
2019-03-18,27.05632
2019-03-19,26.303497
2019-03-20,25.95883
2019-03-21,26.149305
2019-03-22,26.240005
2019-03-25,25.614164
2019-03-26,25.541605
2019-03-27,24.997393
2019-03-28,24.389692
2019-03-29,23.863621
2019-04-01,24.090376
2019-04-02,24.063166
2019-04-03,23.745712
2019-04-04,23.446398
2019-04-05,22.884039
2019-04-08,22.811481
2019-04-09,22.421463
2019-04-10,22.267269
2019-04-11,22.022377
2019-04-12,22.19471
2019-04-15,22.022377
2019-04-16,22.004236
2019-04-17,21.784378
2019-04-18,21.573677
2019-04-23,21.995073
2019-04-24,21.875982
2019-04-26,22.068361
2019-04-29,21.298855
2019-04-30,21.060673
2019-05-01,21.399622
2019-05-02,21.390461
2019-05-03,21.115641
2019-05-06,20.749207
2019-05-07,20.575151
2019-05-08,20.254524
2019-05-09,20.776688
2019-05-10,21.1248
2019-05-13,21.106476
2019-05-14,20.840815
2019-05-15,20.886618
2019-05-16,21.280533
2019-05-17,21.060673
2019-05-20,21.188925
2019-05-21,20.813332
2019-05-22,21.25305
2019-05-23,21.344658
2019-05-24,20.382774
2019-05-27,20.511026
2019-05-28,20.785851
2019-05-29,20.657598
2019-05-30,20.410257
2019-05-31,20.446899
2019-06-03,20.694241
2019-06-04,19.924736
2019-06-05,19.750679
2019-06-06,19.988861
2019-06-07,20.052988
2019-06-11,20.492704
2019-06-12,20.758364
2019-06-13,20.217884
2019-06-14,21.024029
2019-06-17,20.611794
2019-06-18,20.694241
2019-06-19,20.92326
2019-06-20,20.895781
2019-06-21,20.849977
2019-06-24,20.996548
2019-06-25,20.611794
2019-06-26,20.291168
2019-06-27,20.694241
2019-06-28,20.144596
2019-07-01,20.501865
2019-07-02,20.56599
2019-07-03,20.181236
2019-07-04,20.282005
2019-07-05,20.639277
2019-07-08,20.831654
2019-07-09,20.611794
2019-07-10,20.90494
2019-07-11,20.767527
2019-07-12,20.813332
2019-07-15,20.877457
2019-07-16,20.419416
2019-07-17,20.172077
2019-07-18,20.062147
2019-07-19,20.410257
2019-07-22,20.529345
2019-07-23,20.932421
2019-07-24,20.428577
2019-07-25,20.465221
2019-07-26,20.520184
2019-07-29,20.795012
2019-07-30,20.822493
2019-07-31,20.804173
2019-08-01,20.181236
2019-08-02,20.016342
2019-08-05,19.558302
2019-08-06,18.742992
2019-08-07,18.944529
2019-08-08,19.310961
2019-08-09,19.155226
2019-08-12,19.21019
2019-08-13,18.935368
2019-08-14,19.201033
2019-08-15,18.37656
2019-08-16,18.083416
2019-08-19,18.48649
2019-08-20,18.981173
2019-08-21,18.541452
2019-08-22,18.605581
2019-08-23,18.797955
2019-08-26,18.495653
2019-08-27,18.459005
2019-08-28,18.72467
2019-08-29,18.81628
2019-08-30,19.136906
2019-09-02,18.8346
2019-09-03,18.862083
2019-09-04,18.742992
2019-09-05,19.100264
2019-09-06,19.191874
2019-09-09,19.365927
2019-09-10,19.823967
2019-09-11,19.924736
2019-09-12,20.456064
2019-09-13,20.135431
2019-09-16,20.346132
2019-09-17,20.446899
2019-09-18,20.419416
2019-09-19,20.868296
2019-09-20,20.227041
2019-09-23,19.933895
2019-09-24,19.796484
2019-09-25,19.191874
2019-09-26,19.219353
2019-09-27,19.384245
2019-09-30,19.265158
2019-10-01,19.494179
2019-10-02,19.219353
2019-10-03,18.642221
2019-10-04,19.091105
2019-10-07,20.474382
2019-10-08,20.355291
2019-10-09,19.750679
2019-10-10,19.604105
2019-10-11,19.686554
2019-10-14,20.245361
2019-10-15,20.401096
2019-10-16,20.730886
2019-10-17,20.758364
2019-10-18,20.575151
2019-10-21,20.401096
2019-10-22,20.620955
2019-10-23,20.272844
2019-10-24,20.346132
2019-10-25,20.630117
2019-10-28,20.822493
2019-10-29,20.373613
2019-10-30,19.99802
2019-10-31,19.897251
2019-11-01,20.089628
2019-11-04,20.336971
2019-11-05,20.685081
2019-11-06,20.703403
2019-11-07,20.474382
2019-11-08,21.152281
2019-11-11,21.1248
2019-11-12,21.060673
2019-11-13,20.785851
2019-11-14,21.005707
2019-11-15,20.698853
2019-11-18,20.624464
2019-11-19,20.168829
2019-11-20,19.694595
2019-11-21,19.583012
2019-11-22,19.880569
2019-11-25,19.917763
2019-11-26,20.252516
2019-11-27,20.931318
2019-11-28,20.652357
2019-11-29,20.754642
2019-12-02,21.015009
2019-12-03,20.42919
2019-12-04,19.834076
2019-12-05,20.066542
2019-12-06,20.252516
2019-12-09,20.559372
2019-12-10,20.187424
2019-12-11,20.308306
2019-12-12,20.391994
2019-12-13,20.401297
2019-12-16,21.284668
2019-12-17,21.052204
2019-12-18,20.726748
2019-12-19,20.736046
2019-12-20,20.559372
2019-12-23,20.336205
2019-12-24,20.401297
2019-12-27,20.494282
2019-12-30,20.624464
2019-12-31,19.992151
2020-01-02,19.815479
2020-01-03,20.168829
2020-01-06,20.280411
2020-01-07,20.680256
2020-01-08,20.047945
2020-01-09,20.336205
