Date,Adj Close
2018-04-12,3.043595
2018-04-13,3.043595
2018-04-16,3.051439
2018-04-17,3.043595
2018-04-18,3.067128
2018-04-19,3.043595
2018-04-20,3.043595
2018-04-23,3.051439
2018-04-24,3.098505
2018-04-26,3.098505
2018-04-27,3.114194
2018-04-30,3.161259
2018-05-01,3.200481
2018-05-02,3.247547
2018-05-03,3.247547
2018-05-04,3.184793
2018-05-07,3.216169
2018-05-08,3.231858
2018-05-09,3.255391
2018-05-10,3.239702
2018-05-11,3.224014
2018-05-14,3.239702
2018-05-15,3.231858
2018-05-16,3.192637
2018-05-17,3.169104
2018-05-18,3.216169
2018-05-21,3.200481
2018-05-22,3.216169
2018-05-23,3.263236
2018-05-24,3.310301
2018-05-25,3.286769
2018-05-28,3.310301
2018-05-29,3.286769
2018-05-30,3.286769
2018-05-31,3.278924
2018-06-01,3.247547
2018-06-04,3.318146
2018-06-05,3.27108
2018-06-06,3.302457
2018-06-07,3.286769
2018-06-08,3.27108
2018-06-12,3.310301
2018-06-13,3.318146
2018-06-14,3.302457
2018-06-15,3.318146
2018-06-18,3.357368
2018-06-19,3.365212
2018-06-20,3.388745
2018-06-21,3.420122
2018-06-22,3.427966
2018-06-25,3.396589
2018-06-26,3.420122
2018-06-27,3.427966
2018-06-28,3.443655
2018-06-29,3.443655
2018-07-02,3.443655
2018-07-03,3.467187
2018-07-04,3.459343
2018-07-05,3.467187
2018-07-06,3.506409
2018-07-09,3.514254
2018-07-10,3.490721
2018-07-11,3.467187
2018-07-12,3.506409
2018-07-13,3.506409
2018-07-16,3.459343
2018-07-17,3.443655
2018-07-18,3.443655
2018-07-19,3.420122
2018-07-20,3.427966
2018-07-23,3.349523
2018-07-24,3.341679
2018-07-25,3.349523
2018-07-26,3.341679
2018-07-27,3.365212
2018-07-30,3.333834
2018-07-31,3.333834
2018-08-01,3.341679
2018-08-02,3.318146
2018-08-03,3.318146
2018-08-06,3.380901
2018-08-07,3.396589
2018-08-08,3.420122
2018-08-09,3.475032
2018-08-10,3.435811
2018-08-13,3.420122
2018-08-14,3.428815
2018-08-15,3.412717
2018-08-16,3.412717
2018-08-17,3.436863
2018-08-20,3.452961
2018-08-21,3.380521
2018-08-22,3.332228
2018-08-23,3.283935
2018-08-24,3.291984
2018-08-27,3.308082
2018-08-28,3.324179
2018-08-29,3.332228
2018-08-30,3.332228
2018-08-31,3.308082
2018-09-03,3.324179
2018-09-04,3.348326
2018-09-05,3.348326
2018-09-06,3.324179
2018-09-07,3.340277
2018-09-10,3.308082
2018-09-11,3.340277
2018-09-12,3.332228
2018-09-13,3.332228
2018-09-14,3.332228
2018-09-17,3.348326
2018-09-18,3.364424
2018-09-19,3.332228
2018-09-20,3.275887
2018-09-21,3.25174
2018-09-24,3.283935
2018-09-25,3.219544
2018-09-26,3.219544
2018-09-27,3.219544
2018-09-28,3.195398
2018-10-01,3.187349
2018-10-02,3.163202
2018-10-03,3.163202
2018-10-04,3.155153
2018-10-05,3.155153
2018-10-08,3.147105
2018-10-09,3.1793
2018-10-10,3.163202
2018-10-11,3.10686
2018-10-12,3.066616
2018-10-15,3.050519
2018-10-16,3.058567
2018-10-17,3.147105
2018-10-18,3.155153
2018-10-19,3.163202
