Date,Adj Close
2018-04-12,34.93
2018-04-13,34.959999
2018-04-16,35.5
2018-04-17,35.459999
2018-04-18,36.0
2018-04-19,37.040001
2018-04-20,37.310001
2018-04-23,37.220001
2018-04-24,37.470001
2018-04-26,37.849998
2018-04-27,38.099998
2018-04-30,38.029999
2018-05-01,38.209999
2018-05-02,39.5
2018-05-03,39.02
2018-05-04,40.049999
2018-05-07,41.09
2018-05-08,39.91
2018-05-09,41.279999
2018-05-10,39.889999
2018-05-11,40.0
2018-05-14,40.07
2018-05-15,39.990002
2018-05-16,39.790001
2018-05-17,39.490002
2018-05-18,39.459999
2018-05-21,39.860001
2018-05-22,39.240002
2018-05-23,38.369999
2018-05-24,39.110001
2018-05-25,39.5
2018-05-28,40.32
2018-05-29,39.310001
2018-05-30,40.200001
2018-05-31,40.970001
2018-06-01,40.860001
2018-06-04,41.119999
2018-06-05,42.299999
2018-06-06,43.610001
2018-06-07,44.009998
2018-06-08,43.950001
2018-06-12,44.98
2018-06-13,44.77
2018-06-14,45.0
2018-06-15,45.779999
2018-06-18,45.540001
2018-06-19,45.360001
2018-06-20,45.720001
2018-06-21,47.439999
2018-06-22,46.169998
2018-06-25,46.040001
2018-06-26,45.099998
2018-06-27,46.099998
2018-06-28,45.290001
2018-06-29,45.009998
2018-07-02,45.860001
2018-07-03,46.0
2018-07-04,45.349998
2018-07-05,45.0
2018-07-06,45.009998
2018-07-09,45.529999
2018-07-10,45.200001
2018-07-11,44.419998
2018-07-12,45.799999
2018-07-13,46.290001
2018-07-16,46.09
2018-07-17,45.349998
2018-07-18,45.450001
2018-07-19,45.299999
2018-07-20,45.990002
2018-07-23,45.5
2018-07-24,44.98
2018-07-25,44.830002
2018-07-26,44.02
2018-07-27,44.860001
2018-07-30,43.93
2018-07-31,42.799999
2018-08-01,44.139999
2018-08-02,43.0
2018-08-03,44.720001
2018-08-06,43.59
2018-08-07,44.77
2018-08-08,44.400002
2018-08-09,44.5
2018-08-10,44.73
2018-08-13,45.73
2018-08-14,46.25
2018-08-15,47.25
2018-08-16,47.509998
2018-08-17,47.349998
2018-08-20,47.470001
2018-08-21,49.009998
2018-08-22,49.02
2018-08-23,49.990002
2018-08-24,49.790001
2018-08-27,50.990002
2018-08-28,50.830002
2018-08-29,50.669998
2018-08-30,52.34
2018-08-31,51.07
2018-09-03,51.099998
2018-09-04,49.919998
2018-09-05,48.75
2018-09-06,45.970001
2018-09-07,46.27
2018-09-10,47.759998
2018-09-11,46.860001
2018-09-12,47.419998
2018-09-13,47.169998
2018-09-14,48.209999
2018-09-17,48.799999
2018-09-18,47.860001
2018-09-19,48.259998
2018-09-20,47.610001
2018-09-21,50.0
2018-09-24,49.970001
2018-09-25,49.029999
2018-09-26,49.689999
2018-09-27,49.209999
2018-09-28,49.0
2018-10-01,50.610001
2018-10-02,49.959999
2018-10-03,49.549999
2018-10-04,49.0
2018-10-05,48.490002
2018-10-08,48.84
2018-10-09,46.43
2018-10-10,45.360001
2018-10-11,42.52
2018-10-12,43.290001
2018-10-15,42.34
2018-10-16,41.82
2018-10-17,44.18
2018-10-18,43.830002
2018-10-19,42.75
2018-10-22,42.049999
2018-10-23,41.799999
2018-10-24,40.810001
2018-10-25,39.080002
2018-10-26,38.84
2018-10-29,39.25
2018-10-30,40.23
2018-10-31,39.779999
2018-11-01,41.299999
2018-11-02,40.98
2018-11-05,41.110001
2018-11-06,41.52
2018-11-07,42.970001
2018-11-08,43.75
2018-11-09,42.099998
2018-11-12,40.610001
2018-11-13,40.049999
2018-11-14,39.91
2018-11-15,40.650002
2018-11-16,41.98
2018-11-19,39.77
2018-11-20,37.619999
2018-11-21,36.669998
2018-11-22,37.389999
2018-11-23,37.290001
2018-11-26,37.139999
2018-11-27,37.5
2018-11-28,39.360001
2018-11-29,40.560001
2018-11-30,39.880001
2018-12-03,40.919998
2018-12-04,40.639999
2018-12-05,39.43
2018-12-06,38.939999
2018-12-07,38.759998
2018-12-10,37.200001
2018-12-11,37.549999
2018-12-12,39.299999
2018-12-13,39.950001
2018-12-14,39.16
2018-12-17,39.959999
2018-12-18,39.029999
2018-12-19,39.099998
2018-12-20,38.529999
2018-12-21,39.419998
2018-12-24,40.720001
2018-12-27,41.75
2018-12-28,41.900002
2018-12-31,42.02
2019-01-02,41.950001
2019-01-03,42.09
2019-01-04,40.900002
2019-01-07,41.91
2019-01-08,43.52
2019-01-09,43.5
2019-01-10,43.0
2019-01-11,42.66
2019-01-14,42.0
2019-01-15,42.349998
2019-01-16,42.950001
2019-01-17,42.450001
2019-01-18,42.130001
2019-01-21,42.240002
2019-01-22,42.59
2019-01-23,42.200001
2019-01-24,42.009998
2019-01-25,42.299999
2019-01-29,41.82
2019-01-30,40.02
2019-01-31,43.529999
2019-02-01,43.299999
2019-02-04,42.16
2019-02-05,43.790001
2019-02-06,45.0
2019-02-07,46.220001
2019-02-08,45.900002
2019-02-11,45.98
2019-02-12,46.75
2019-02-13,47.73
2019-02-14,48.599998
2019-02-15,48.310001
2019-02-18,48.669998
2019-02-19,48.330002
2019-02-20,48.290001
2019-02-21,47.82
2019-02-22,48.720001
2019-02-25,49.049999
2019-02-26,47.950001
2019-02-27,47.330002
2019-02-28,47.5
2019-03-01,48.130001
2019-03-04,49.919998
2019-03-05,48.759998
2019-03-06,49.060001
2019-03-07,49.009998
2019-03-08,48.630001
2019-03-11,48.720001
2019-03-12,48.32
2019-03-13,47.529999
2019-03-14,48.509998
2019-03-15,49.580002
2019-03-18,49.349998
2019-03-19,48.5
2019-03-20,50.0
2019-03-21,49.349998
2019-03-22,49.75
2019-03-25,48.040001
2019-03-26,47.84
2019-03-27,48.73
2019-03-28,48.220001
2019-03-29,48.650002
2019-04-01,48.990002
2019-04-02,50.639999
2019-04-03,50.700001
2019-04-04,51.09
2019-04-05,49.66
2019-04-08,50.509998
2019-04-09,50.970001
2019-04-10,51.400002
2019-04-11,51.259998
2019-04-12,52.09
2019-04-15,51.869999
2019-04-16,51.32
2019-04-17,51.57
2019-04-18,51.310001
2019-04-23,53.290001
2019-04-24,54.279999
2019-04-26,53.950001
2019-04-29,54.560001
2019-04-30,54.450001
2019-05-01,55.029999
2019-05-02,55.029999
2019-05-03,54.650002
2019-05-06,53.52
2019-05-07,54.049999
2019-05-08,53.470001
2019-05-09,53.77
2019-05-10,55.139999
2019-05-13,54.540001
2019-05-14,53.75
2019-05-15,54.310001
2019-05-16,60.150002
2019-05-17,61.299999
2019-05-20,59.400002
2019-05-21,59.580002
2019-05-22,59.209999
2019-05-23,60.139999
2019-05-24,59.689999
2019-05-27,60.200001
2019-05-28,61.07
2019-05-29,60.41
2019-05-30,59.889999
2019-05-31,59.810001
2019-06-03,59.450001
2019-06-04,57.380001
2019-06-05,58.299999
2019-06-06,58.689999
2019-06-07,59.290001
2019-06-11,60.91
